sex,organId,organ_label,refOrgan,refOrganAs,dataset,tool,modality,as_label
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,azimuth,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,azimuth,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,celltypist,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,celltypist,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,celltypist,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,popv,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,popv,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,popv,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20left%20ventricle,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20left%20ventricle,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20left%20ventricle,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,azimuth,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,celltypist,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,popv,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,azimuth,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,azimuth,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,azimuth,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,celltypist,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,celltypist,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,celltypist,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,popv,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,popv,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,popv,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,azimuth,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,celltypist,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,popv,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,azimuth,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,azimuth,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,azimuth,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,celltypist,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,celltypist,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,celltypist,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,celltypist,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,popv,sc_transcriptomics,interventricular septum
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,popv,sc_transcriptomics,heart right ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.org/sig/ont/fma/fma7267,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,popv,sc_transcriptomics,Posteromedial head of posterior papillary muscle of left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,popv,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$heart%20left%20ventricle,azimuth,sc_transcriptomics,heart left ventricle
Female,http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHFHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,popv,sc_transcriptomics,heart left ventricle
